TF	z-score	(adj) p-value	(log) fold change	TF_target_enrichment	targets
HOXB1	0.0			0.0	SNAI2, HOXB3, EPHA2
SNX27	0.0	0.0803491580541	-0.264355756824	0.0	ABCC4
ZIC1	0.0	0.521670421369	0.505092198071	0.0	WNT8B, BMP4, ABHD14A, ATOH1, FGF8
SAMHD1	0.0	0.0379192931607	1.36628267941	0.0	IRF9, STAT2
CTR9	0.0	0.0759426635762	-0.306521812931	0.0	SAA1
POLE3	0.0	0.918724478878	-0.0317398173032	0.701293456199	RPS27A, CDC6, CDC7, CDK2, PCNA, ORC6, ORC4, ORC5, ORC2, ORC3, ORC1, MCM7, MCM6, MCM5, MCM4, MCM3, MCM2, MCM8, RPA4, RPA1, RPA3, RPA2, UBA52, DBF4, UBB, UBC, CDC45, PCLAF
TRIM59	0.0	0.735605941768	0.20657774673	0.0	C3
SND1	0.0	0.267787716712	-0.305775235564	0.0	LECT2, SPRR2A
ANK2	0.0	0.884096784429	0.0660676837968	0.0	ITPR2, ITPR3, ITPR1
FHL1	0.0	0.797501852125	0.0909149522087	0.0	CAVIN2, SRC
RBM5	0.0	0.649736975782	0.115482769534	0.0	KRAS, EGFR, SRSF10, BCL2
DAB2	0.0	0.00399478711145	0.59162938971	0.0	CTNNB1, CYP11B2, SMAD2, SMAD3
ZNF224	0.0	0.625338526196	0.41381442484	0.0	WT1, TP53
NFATC4	0.0	0.275591831456	-0.342497984532	0.0	BACE1, PPP3CC, PPP3R2, PPP3R1, PTEN, MAPK10, MYOCD, PPP3CA, MAPK8, MAPK9, PPP3CB, ADIPOQ, PRKD3
HIPK2	0.0	0.368551628829	-0.261558206186	0.0	PPM1D, MT2A, TAB1, MAP3K7, HIF1A, VIM, NOX1, IL4, TP53, NLK, NPPA
ZNF667	0.0	0.285743184251	-0.275356191294	0.0	BAX
RAP1GDS1	0.0	0.268307663741	0.317351637973	0.0	RAC1
ZIC2	0.0			0.0	EPHA4, GPR143
TERF1	0.0	0.655673308386	-0.117576094512	0.0	TNKS
EIF4A3	0.0	0.000256357449323	-1.00416619962	0.0	NUP88, AAAS, NUP133, NUP85, NUP62, NDC1, NUP43, NUP188, NUP214, NUP210, RANBP2, NUP107, NUP160, NUP93, RAE1, NUPL2, NUP50, NUP54, NUP35, NUP37, NUP153, NUP155, NUP205, TPR
RNF13	0.0	0.951195327834	0.0146811568235	0.0	MSTN
PSIP1	0.0	0.00855342599309	-0.399838814491	0.0	HSPB1, HSPB3, HSPB2-C11orf52
VWF	0.0	0.392837229005	-0.503596019036	2.37143486619	ITGA8, ITGA9, PTK2, ITGA1, ITGA2, ITGA3, ITGA4, ITGA5, ITGA6, ITGA7, ITGA10, ITGA11, ARAF, AC068234.1, RAF1, SERPINE2, PEBP1, SERPINA5, SERPINC1, ITGA2B, NRAS, GP1BA, MMP2, GP1BB, GP9, YWHAB, HRAS, ITGB1, ITGB5, ITGB4, ITGB7, ITGB6, ITGB8, VEGFA, F10, SERPIND1, KRAS, F2, PROC, ITGAV, BRAF, SELP
RANBP3	0.0	0.611805601634	0.146371883931	0.0	CTNNB1
NLRP12	0.0			0.0	PRDM1
RHAG	0.0			0.0	MMP3, ADCYAP1, GPI
LHX4	0.0			0.0	FOXL2
TMEM67	0.0	0.545739681021	-0.163455360979	0.0	SEPT2
SNIP1	0.0	0.145001152844	-0.249307674624	0.0	SMAD4, SMAD2, SMAD3
TOP3A	0.0	0.0774166240056	-0.332884167416	0.0	ATM
GATA5	0.0			0.0	USF1, BMP4, TRERF1
RFXAP	0.0	0.157989226271	0.305149808385	0.0	CIITA
PCBP1	0.0	0.395834393323	-0.179465776533	0.0	SRSF10
POU2F3	0.0	0.00367711682452	-1.36974540686	0.0	LOR, CSNK2A2, CSNK2A1, AL662899.2
EML4	0.0	0.0263368832061	0.439102551013	0.0	PIK3CA, PIK3CB, PIK3CD, PIK3CG
MTX2	0.0	0.17766285032	0.267137663756	0.0	APOA2
ARHGEF1	0.0	0.239079752191	0.230178321099	0.0	GNAQ, RAC1, ARHGEF6, ARHGEF7, GNA12, GNA13, GNGT1, CD44, ARHGAP5, RHOA
TNRC6B	0.0	0.517667437327	-0.186253818829	7.33386887361	TP53, NOTCH4, NOTCH1, NOTCH2, NOTCH3, FOXO3, PTEN, MYC, NLK
FBXO11	0.0	0.398968168465	-0.296505973964	0.0	NEDD8, TP53
SP8	0.0			0.0	GSX2
RAPH1	0.0	0.964085593537	0.0244403147508	0.0	TLN1
CHD4	0.0	0.187132185773	-0.38706259862	0.0	TAF1B, TCF7, TAF1D, TBP, UBTF, TAF1A, THBS1, PLAUR, UCP1
RPS4Y1	0.0	0.252650975019	-2.37285125428	0.0	EIF5
MYBBP1A	0.0	0.904735602163	0.0375202170874	0.0	PPARG, GSK3B
NPAS3	0.0	0.952051071496	-0.0185753621655	0.0	VGF
EIF5A2	0.0	0.0353539261539	0.475424535598	0.0	GLI1
PTBP2	0.0	0.0944006158683	-0.280226520236	0.0	CASP6, CASP7, CASP4, CASP5, CASP2, CASP3, CASP1, CASP8, CASP9, CASP10, PTBP1
PML	0.0	0.198311780279	-0.335269859374	0.0	TGFBR2, SIRT1, SPI1, TP53, IFNG, SMAD7, TGFBR1, SMAD2, SMAD3, AKT1, AKT2, AKT3, FKBP1A, STRAP, EP300, PRAM1, CREBBP, YAP1
BTAF1	0.0	0.0288575052035	-0.583664254947	0.0	TBPL2, ISYNA1, TBP
IRX6	0.0			0.0	OLIG2
PRPF40A	0.0	0.877161595944	0.0308771432288	0.0	SRSF10
CSTF1	0.0	0.714338585674	-0.0619484926023	0.0	CPSF4, CPSF3, PAPOLA, CPSF2
COPS7A	0.0	0.0403720046604	0.367826601129	0.0	RUVBL1, INO80B, TFPT, INO80, MCRS1, ACTR5, ACTL6A, ACTR8, YY1, INO80D, INO80E, NFRKB, ACTB
RCHY1	0.0	0.694389017244	0.0890550277208	0.0	TP53, POLH
RPS28	0.0	0.646082986663	-0.397931644422	0.0	EIF5
DOCK9	0.0	0.0545537332895	0.42291106976	0.0	CDC42
TERF2	0.0	0.693733985032	-0.107079639129	0.0	ATM
HOXD11	0.0	0.134530711815	-1.06591378677	0.0	SHH
POLE4	0.0	0.813630869249	0.146709251785	0.701293456199	RPS27A, CDC6, CDC7, CDK2, PCNA, ORC6, ORC4, ORC5, ORC2, ORC3, ORC1, MCM7, MCM6, MCM5, MCM4, MCM3, MCM2, MCM8, RPA4, RPA1, RPA3, RPA2, UBA52, DBF4, UBB, UBC, CDC45, PCLAF
RFX3	0.0	0.693649987675	-0.194439495082	0.0	FOXJ1
STAU1	0.0	0.432956898217	-0.144567968104	0.0	DVL2
PLEKHM2	0.0	0.141305679279	-0.472254025123	0.0	AL139300.1, KLC3, KLC4, KLC2
TRIM11	0.0	0.832063725878	0.0683034844664	0.0	DBH
FOXJ1	0.0			0.0	NFKB1, C9orf24, IL13, CBY1, RFX3
KLF5	0.0	1.74898032042e-06	-1.8822615524	5.52881532173	BIRC5, SOX9, EGF, SOX4, CEBPB, NANOG, CEBPD, FYN, CDH1, MYC, DUSP1, PDGFA, PDGFB, IGF1, FOXD3, PPARG, PPARA, STAT3, FGF2, CCND1, RUNX2, WWOX, LPAR3
SOX1	0.0			0.0	NOG
HOXA3	0.0	0.00479287696527	-0.790199064701	0.0	PLAUR
DLX2	0.0			0.0	E2F7, SNAI1, BMP4, NOG, NTRK2, GABRE, FGF8, PITX2, GLS
TDRKH	0.0			0.0	HSP90AA1, FKBP6
SOX5	0.0	0.756488423536	-0.188254446921	0.0	IL6, FEZF2
MECOM	0.0	0.176157936047	-0.787709822642	0.0	HDAC1, KMT2A, HDAC2, HRAS, PTEN, MAPK10, SNCA, CTBP1, MAPK8, GATA2, CTBP2, SOX4, KRAS
DUSP12	0.0	0.885927993786	0.0596715937106	0.0	STX1A, IL10, ADRB2, MAPK1, MAPK8, FGF2
SHBG	0.0			0.0	HNF4A
SUGP1	0.0	0.458744779622	0.28620058464	0.0	SRSF10
MTA3	0.0	0.0316511050677	-0.318475619179	0.0	TAF1B, TAF1A, TAF1D, TBP, UBTF, SNAI2, SNAI1, ESR1
COPS4	0.0	0.546493088775	0.113641015106	0.0	RUVBL1, INO80B, TFPT, INO80, MCRS1, ACTR5, ACTL6A, ACTR8, YY1, INO80D, INO80E, NFRKB, ACTB
THRB	0.0	0.00706061724177	-0.479067564315	0.0	TRH, PIK3CA, PIK3CB, PIK3CD, PIK3CG, AC007192.1, MAPK3, PIK3R5, MAPK1, PIK3R3
GBX2	0.0			0.0	LHX9, OTX2, DMBX1, FGF8, LMX1B
NSMAF	0.0	0.305919775019	0.22809804414	0.0	TRAF2, TNFRSF1A, BIRC3, MADD, TRADD, RIPK1, SMPD1, SMPD3, SMPD2, CRADD
MSX1	0.0	0.0386661528814	1.23934646755	1.56342575014	WNT3A, HHEX, MYOD1, FGF4, STRA8, NOTCH4, DLX5, WNT1, NOTCH3, RUNX2, BMP4, FGF9, FGF8, NKX2-3, NSD3, WNT4, PAX9
ACE2	0.0			0.0	ACE, AC113554.1, HMOX1, IRS1, INS, AC138894.1, CLN3, EDN1, AGTR1, DECR1, FGF23, HNRNPF
PABPC4	0.0	0.0241011848983	-0.534550053249	0.0	IL2
HIRA	0.0	0.28256140795	0.224472711207	0.0	EP400, LMNB1, TP53, RB1
DOK7	0.0			0.0	SP1
PRDM1	0.0	0.130958102679	1.2287148202	4.09017785202	NLRP12, SOX2, SPI1, MYH6, BACH2, SOX17, VSX2, ELL2, MYC, FOS, PAX5, LGALS3, TNFRSF13B, BMP4, TP53, CD99, SDC1, IRF4, IL15, DKK1, IL5, IL2, BCL6
ATG16L1	0.0	0.000432050177339	0.767559879725	0.0	ATG5
TTF1	0.0	0.975135924998	-0.00758065437412	0.0	TAF1B, TAF1A, PRKCB, TAF1D, PRKCA, TBP, UBTF, PRKCG, FOXA1, PRKACG, PRKACA, PRKACB
COPS7B	0.0	0.11479225977	0.441635161155	0.0	RUVBL1, INO80B, TFPT, INO80, MCRS1, ACTR5, ACTL6A, ACTR8, YY1, INO80D, INO80E, NFRKB, ACTB
ONECUT3	0.0			0.0	ONECUT1
POLDIP3	0.0	0.000495836199987	-0.509981980874	0.0	NUP88, AAAS, NUP133, NUP85, NUP62, NDC1, NUP43, NUP188, NUP214, NUP210, RANBP2, NUP107, NUP160, NUP93, RAE1, NUPL2, NUP50, NUP54, NUP35, NUP37, NUP153, NUP155, NUP205, TPR
POU3F1	0.0			0.0	GNRH1
ARX	0.0			0.0	PAX4
BATF3	0.0	0.681526665142	-0.253749311839	0.0	IL2
MIXL1	0.0			0.0	REL
SF3B1	0.0	0.190853037544	-0.179295886929	0.0	GSK3B
DHX38	0.0	0.672819194103	0.095371445535	0.0	NUP88, AAAS, NUP133, NUP85, NUP62, NDC1, NUP43, NUP188, NUP214, NUP210, RANBP2, NUP107, NUP160, NUP93, TPR, NUPL2, NUP50, NUP54, NUP35, NUP37, NUP153, NUP155, NUP205, RAE1
NCBP2	0.0	0.127585273184	0.354835375375	0.0	NUP88, AAAS, NCBP1, NUP133, NUP85, HNRNPH1, SRSF10, NUP62, NDC1, NUP43, NUP188, ESRP2, ESRP1, HNRNPM, NUP214, PTBP1, NUP210, HNRNPF, RANBP2, TIAL1, NUP107, NUP160, HNRNPA1, NUP93, POLR2E, POLR2D, POLR2G, POLR2F, TPR, POLR2C, POLR2B, POLR2L, POLR2I, POLR2K, POLR2J, NUP50, GTF2F1, RBFOX2, GTF2F2, NUP54, NUP35, NUP37, TIA1, NUP153, NUP155, NUPL2, NUP205, RAE1
PIAS3	0.0	0.604639933265	0.205250050367	0.0	STAT6, STAT4, STAT3, STAT2, STAT1, STAT5B, STAT5A
HSFY2	0.0			0.0	HSP90AB1, HSP90AA1
BCLAF1	0.0	0.00209613820745	-0.810855655977	0.0	SIRT1
HHEX	0.0			2.81760408078	MYH10, AUTS2, HLX, EOMES, VEGFA, MSX1, TG, NKX2-3, WNT7A, KDR
GABPB2	0.0	0.41594319048	-0.279126113132	0.0	GABPA
LMX1B	0.0	0.637388044881	-0.391074461836	0.0	GBX2, EPHA4, WNT7A, FGF8, OTX2
DBF4	0.0	0.247011648275	-0.298642753403	0.0	POLA2, POLA1, POLE4, POLE, PRIM1, MCM7, MCM6, MCM5, MCM4, POLE3, MCM2, MCMDC2, MCM3, MCM8, MCM9, POLE2
ENPEP	0.0	0.263232844846	0.929138080886	0.0	KMT2E
SYMPK	0.0	0.536393434987	-0.201208076325	0.0	CLDN2
LYL1	0.0			0.0	NKX3-1
POU2AF1	0.0			0.0	ABL1, PAX5, IL4
CCM2	0.0	0.0111184462593	0.674382947588	0.0	MAPK14, MAPK11
CPEB4	0.0	0.0106777839873	-0.438911530024	0.0	PLK1, CCNB2, AURKA
ATF5	0.0	0.815098489739	0.109251342669	0.0	SHH, CREB3L2, LCN2, MTOR, BCL2
SPAG9	0.0	0.087924548428	-0.554169829219	0.0	PODXL, KLC1, ARF6, LRRK2
ISL1	0.0			0.0	KCNJ11, BMP4, GIP, ILK, IAPP, INS, LEP, NTF3, BTC, FGF8, SHH, NKX2-5
PKNOX1	0.0	0.747734327721	0.0570575966302	0.0	BCL2L1
WSB1	0.0	0.000212797701142	-0.974579799559	0.0	SHH
BCL6B	0.0			0.0	GDNF
DDX21	0.0	0.332230772151	-0.415584226488	0.0	GSK3B
HNF4A	0.0			0.609556307659	EFHD1, PIK3CG, ONECUT1, AGXT2, APOC3, IL1B, NR2F2, APOA1, TTR, MST1, MAP3K5, MAPK1, MYC, TFR2, ZNF202, GCK, RBP2, GCGR, EP300, ACOT1, CYP2C9, F2, SCARB1, G6PC, DKK1, SHBG, CREBBP, NR0B2, ABCC2, TRIB1
DDX17	0.0	0.0710729285843	-0.257599667006	0.0	BECN1, TFF1
ESRRB	0.0			0.0	POU5F1, NANOG
G3BP1	0.0	0.369945642637	0.254096682204	0.0	TP53
PHF11	0.0	0.952267263768	-0.0255942401063	0.0	CXCL8
LPXN	0.0	5.13053673433e-05	-0.690580609005	0.0	CRK, PTK2B, PTK2, CRKL
GSTA1	0.0			0.0	NR1I2, MMD
GSTM2	0.0	0.291676342809	-0.337916561298	inf	DNMT3B, VCAM1
MCM8	0.0	0.742434034122	-0.0846204013557	0.0	POLA2, POLA1, POLE, POLE4, POLE3, POLE2, DBF4B, DBF4, CDC7, PRIM1
FLI1	0.0	0.438221300719	-0.181450361746	0.0	GATA1
DDX54	0.0	0.0486387540937	-0.311158389952	0.0	C3, TFF1, TFB1M
MYD88	0.0	0.868283069912	-0.0841868977462	3.69338765774	PTGS2, TNFSF11, MAP3K1, MAP4K4, MMP13, NGF, IKBKB, RIPK2, NGFR, IL27, PI4K2A, IL1B, TLR10, IL6, TIRAP, CIITA, WISP1, MAP3K7, IFNB1, FADD, NFKB1, RELA, IRAK1, IFNA17, IRAK4, TRAF6, CHUK, IRAK3, SOCS1, NFKB2, SLPI, IL1RN, IRF7, TAB3, CXCL8, TAB1, CD276, TLR2, TLR1, TLR6, TLR7, TLR4, IFNA2, AC097637.1, TLR8, TLR9
ZNF274	0.0	0.00638979967033	-0.407436938963	0.0	APH1B, TP53, PSEN1, NCSTN, MAPK10, ADAM17, PSENEN, MAPK8, MAPK9
HOXC8	0.0	0.167090021673	0.638114690308	4.94705227958	CDH11, PPIE, SPP1, APP, EMB
TRPV6	0.0			0.0	SRC, FYN, FGR, TRPC1, BLK, HCK, LYN, LCK, YES1
PPP1R13B	0.0	0.000543034364729	-0.957830743626	0.0	FAS, BAX, TP53I3
ZNF683	0.0			0.0	GZMB
RBMX	0.0	0.989419071502	-0.00312943885662	0.0	SRSF10
RPS23	0.0	0.943155157264	0.0631368575509	0.0	EIF5
TBCD	0.0	0.633123559308	0.0961404674679	0.0	ARL2
HMGA2	0.0	6.83869804923e-06	3.20964617558	0.0	BMP4, TP53, CDH1, TET1, RB1, SNAI2, LMNB1, EP400, SOX2, PLAG1, DNMT3A
HTATIP2	0.0	0.0150980563836	0.602709019056	5.79109933593	TP53, MYC, EIF5B, SPP1
NELFB	0.0	0.53058856374	0.105890416905	0.0	BRCA1, ATM, MDC1, ATR, FANCD2, FANCI, CHEK1
TNKS	0.0	0.0628277267071	-0.356281344613	0.0	TEP1, TERT, XRCC5, TERF1, XRCC6
ATAD2	0.0	0.281395206735	-0.430074023554	0.0	NCOA3
TRRAP	0.0	0.844567796461	0.0520676062683	0.0	CTNNB1, CCND2, ZBTB7A
HERPUD1	0.0	3.34130962686e-07	-1.47327886554	0.0	ATF4, CREB3, CREB3L4
HLF	0.0	0.791627335109	-0.117163468943	0.0	EIF4E3, GATA2, CPB2
BAZ2A	0.0	0.0135011179001	-0.753764281075	0.0	POLI
SF1	0.0	0.117154022169	-0.317246138653	0.0	SRSF10
E2F8	0.0			0.0	FABP3
SMAD1	0.0	0.159376780337	-0.37299895169	0.0	TGFB1, TGFB3, ACVR1, ACVR2A, SMAD4, SMAD6, SMAD7, ACVR2B, SMAD2, BMPR1B, CAV1, SMURF1, AMH, PPM1A, AMHR2, MAPK3, MAPK1, NUP214, CTDSP1, CTDSP2, CTDSPL, TGFBR2, TGFBR1, ACVRL1, YAP1, BMP7, BMP6, PPP1CA, TLX2, ID1, BMPR2
GLIS2	0.0	0.799564751013	-0.163031071957	0.0	AUTS2
HES6	0.0			0.0	CD1B, CD1C, CD1A, ASCL1, ATOH1, NEUROG3, MYOG
PAX4	0.0			0.0	GCG, ARX, INS, BTC, NEUROG3, IL1B
HOXB4	0.0			0.0	NAT9, HOXA4, NFYA, HOXA9, THPO
GTF3A	0.0	0.00107355844419	0.92224634907	1.00069082454	SMARCC2, SMARCC1, CARM1, SMARCE1, RARA, NCOA3, NCOA1, IFNB1, USF1, NF1, NCOA2, NR3C1, SMARCB1, KAT2B, SMARCD1, EP300, ESR1, ARID1A, MEF2C, COL1A1, GRIP1, ACTB, CREBBP
SSBP1	0.0	0.711630080987	0.150443774194	0.0	GABPA, HSPA4
SMURF2	0.0	0.77026699817	-0.0966061039895	0.0	SHH, TGFBR2, IHH, DHH
MYO10	0.0	0.0729814678022	0.58451474404	0.0	BMP6
ITIH4	0.0	0.072665008966	0.663637398765	1.34258515787	SELL, IL2RA, TP53, PTGS2, IL10, FAS, TNFRSF10B, DRD2, BAX, GJB6, IL6, CD209, OPRM1, IL2, SLIT2, TREM1, CXCL8, SLIT3, FASLG
TAF2	0.0	0.848440435774	-0.0484107677596	0.0	CCNB1
NR2C1	0.0	0.897754905702	-0.0456179315645	0.0	KLK3
BMP8A	0.0	0.402303363175	-0.407479130366	0.0	BMPR1B, NOG, BMPR2, AMHR2, CHRD
ANKRD23	0.0	0.885927993786	-0.0560091402775	0.0	STK11
VSX2	0.0			0.0	MITF, NES, KRT86, PRDM1
ATF3	0.0	4.72288058055e-09	-3.85197018692	9.07326827549	PCK2, NGF, PMAIP1, HDAC9, PDX1, BMP10, NDRG1, ADIPOQ, GSN, THEM4, ADIPOR1, NFE2L2, EGR1, JUN, KLF6, MAPK1, MAPK8, DDIT3, IFNG, SP1, GCK, KLF4, MCAM, LDLR, TNF, VEGFA, CREB1, ATF4, GATA2, GDF15, TP53, CCND1, IRS2, INS, PTEN, HSP90AA1, MMP2, ATF2
HOXC6	0.0	0.023769254585	0.929740996096	0.0	ZNF503, ETV4, AES, BCL2
SHKBP1	0.0	0.00430238988039	0.886700137817	0.0	CRHR1
CCNT2	0.0	0.588689362695	0.121263035384	0.0	BRCA1, ATM, MDC1, ATR, FANCD2, FANCI, CHEK1
POU2F1	0.0	0.00253413602657	-0.758338110136	3.43873707761	MLXIPL, PRL, TMPRSS2, PDE9A, KLK3, IL3, GADD45A, PTTG1
PREB	0.0	0.223567265192	0.345029730638	0.0	SAR1A, SAR1B, SCARB1, TRH
NAT10	0.0	0.206532396157	-0.193325975963	0.0	POLI
MXI1	0.0	5.595636178e-08	-1.90129750522	0.0	CXCL10, ODC1
SAV1	0.0	0.00489042477049	-0.739134465126	0.0	LIMD1, AJUBA
ATF1	0.0	0.471550679659	-0.160599963896	1.69024408401	RPS6KA4, CAMK1G, CAMK1, CAMK2G, JUN, CAMK4, CAMK2B, CAMK2A, MAPK14, CAMK2D, PRKACG, PRKACA, PRKACB, PRKD1, PRKD2, PRKD3
GCM1	0.0			0.0	HTRA4, ASCL2, ERVW-1, ERVFRD-1, CD9
SIM2	0.0	0.545957633774	-0.159147865709	0.0	SHH, MYOM2, MYOD1
FKBP4	0.0	0.338797112417	-0.261182929326	0.0	KLK3
RPS11	0.0	0.464341375124	-0.343171817932	0.0	EIF5
INPPL1	0.0	0.676331681529	-0.109840769479	0.0	AKT1, GCK, HNF1A, PBX1
BRPF3	0.0	0.0962395188612	0.277320940767	0.0	AKT1, AKT2, AKT3
ATOH1	0.0			2.5690476136	WNT3A, HIC1, CCND1, NOTCH1, CTNNB1, SOX2, ZIC1, JAG2, MSX2, NEUROG1, HES6
IRF3	0.0	0.0307437178754	-0.50229372071	0.653755607187	DTX4, TNFSF10, PRKDC, TSLP, PIN1, XRCC5, RSAD2, IFIT1, XRCC6, NLRP4, STAT2, TBK1, ZBP1, IFNB1, IFI16, ISG15, TMEM173, MRE11, CXCL10, IRF7, DHX58, E2F1, PLSCR1, DDX41, CXCL8, IRF9, IL15, IFNA4, PTPN11
ZNRD1	0.0	0.0443665614433	-0.463003766806	0.0	GSK3B
FOSL1	0.0	6.11926462142e-05	-2.41933124869	13.4739280593	CCL2, TNFSF11, MAP2K5, TIMP1, PLAUR, NGF, MAPK14, MAPK10, MAPK11, MAPK12, MAPK13, SPRR1B, DCN, CCNA2, HMOX1, EGR1, JUN, MAPKAP1, FOSL2, MAPK8, DMTF1, NOS3, ITGB4, FOS, PLAU, MAX, THBD, SRY, MYC, IVL, CXCL8, PIM1, NOTCH1, IL6, CCND1, MGP, IL2, MMP9, MMP2, MMP1
RIN2	0.0	0.00852050401091	0.568577518855	0.0	HRAS, RAB5A
TBX4	0.0	0.000132038385356	-1.46693904016	0.0	SHOX2
IFI16	0.0	0.525574255393	0.170271344073	0.0	IRF3, WT1, TNFSF10, TP53, TBK1, AR, TMEM173
NUMBL	0.0	0.00138434297989	-0.770904846593	5.79109933593	NOTCH4, NOTCH1, NOTCH2, NOTCH3
LIMD1	0.0	0.112084792094	-0.539163072169	0.0	LATS2, LATS1, SAV1
CARHSP1	0.0	0.00348163886447	-0.713052552018	0.0	INS
GZF1	0.0	0.000296479092194	-0.876944873675	0.0	GDNF, HOXA10
YOD1	0.0	0.0977634226282	0.580887360534	0.0	VMP1
DOT1L	0.0	0.0438625386494	-0.70221670237	5.79109933593	CDH1, IRF1, AQP5, CTGF
PDLIM7	0.0	0.000154923188245	1.58159965598	0.0	BMP2, BCL2
PIF1	0.0			0.0	PTGES3, HSP90AA1, TERT
ZNF260	0.0	0.0274149830847	0.574230079578	0.0	EDN1
DEAF1	0.0	0.287268918059	-0.311860647094	0.0	HTR1A
HOXA4	0.0	0.495036032675	-0.300681728679	0.0	HOXB4
TTK	0.0			0.0	MAD1L1, IL2
APPL1	0.0	0.705061381233	-0.147896706752	0.0	ADIPOR2, ADIPOR1, TBC1D4, AKT1, KLK3, ADIPOQ
FOXJ2	0.0	0.000228225918048	-0.944959545531	0.0	CDH1
POU4F2	0.0			0.0	ATOH7, SNAP25, BAX, EBF1
RPS4X	0.0	0.927484396986	0.0497472810152	0.0	EIF5
PEA15	0.0	0.349251037998	0.275838421083	0.0	MAPK3, MAPK1, APAF1
BRIP1	0.0	0.506357001177	0.478408461156	0.0	PMS2, MLH1
HOMER3	0.0	0.000228225918048	0.961985759523	0.0	IL2, KRT10
COPS3	0.0	0.852396261853	-0.0869675701874	0.0	RUVBL1, INO80B, TFPT, INO80, MCRS1, ACTR5, ACTL6A, ACTR8, YY1, INO80D, INO80E, NFRKB, ACTB
CPSF4	0.0	0.062182101764	0.474087064311	0.0	NUP88, AAAS, NUP133, NUP35, NUP85, NUP37, NUP62, NDC1, NUP43, NUP188, NUP214, NUP210, RANBP2, NUP107, NUP160, NUP93, TPR, NUPL2, NUP50, NUP54, CSTF1, CSTF3, CSTF2, NUP153, NUP155, NUP205, RAE1
PPP1R13L	0.0	0.553303858427	-0.339755846213	0.0	TP53
PBX3	0.0	0.409024168033	0.18140887545	0.0	TLX3
HES7	0.0			0.0	DLL1, RBPJ, FGF8
FEV	0.0			0.0	NEUROG3
SPTBN1	0.0	0.377196447791	-0.298410784412	0.0	TGFBR2, TGFBR1
KRT8	0.0	0.00808364312391	-0.572642930287	0.0	TP53, BANP, MAPK14, IL4, MAPK11, TDGF1
BHLHE22	0.0			0.0	CCL20
ALX4	0.0	0.0146054344751	1.33053149446	0.0	SHH, SNAI2, ACE
MCM6	0.0	0.000175179401636	-0.62707525329	0.0	POLA2, POLA1, POLE, POLE4, POLE3, POLE2, DBF4B, DBF4, MAPK8, CDC7, PRIM1
DTX3L	0.0	0.972579061498	-0.0109794528234	7.10478027334	NOTCH4, NOTCH1, NOTCH3
ZBTB33	0.0	0.297539206244	-0.255640312479	4.94705227958	CCND1, MMP7, BCL6, WNT11, RAPSN
BTG2	0.0	2.24507928465e-06	-2.35864767201	3.10397558626	IL6, HOXB9, TP53, CCND1, PRMT1, SETD1A, CHAF1A, CHAF1B, MYC
PA2G4	0.0	0.857659916999	-0.0402578421516	0.0	KLK3, AR, PDPN
HOXD10	0.0	0.799498562737	-0.208120793085	0.0	MMP14, PLAUR
DEK	0.0	0.08261400024	-0.356181675916	0.0	APOE, GSK3B
XPC	0.0	0.191073412418	-0.190457644316	0.0	SIRT1, SNAI1, RUVBL1, INO80B, TFPT, INO80, HIF1A, MCRS1, ACTR5, ACTL6A, ACTR8, CDH1, YY1, ACTB, INO80E, NFRKB, INO80D, MMP1
IFIT2	0.0	0.0200557464995	0.963601115526	0.0	IFNA2, IRF9, IFNA17, STAT2
MESP2	0.0			0.0	DLL1, EPHA4
MEFV	0.0			0.0	IL10, PYCARD, TNF, MTOR, CSF1
COL6A2	0.0	0.000564792917186	0.907507230769	0.867057695599	ITGA8, ITGA9, PTK2, ITGA1, ITGA2, ITGA3, ITGA4, ITGA5, ITGA6, ITGA7, ITGA10, ITGA11, ITGA2B, AC068234.1, ITGB8, GP6, ITGB1, ITGB5, ITGB4, ITGB7, ITGB6, CD44, SDC1, SDC4, ITGAV
CTCF	0.0	0.436565177666	-0.166724903979	9.64596503716	PARG, SYT8, SMAD4, SMAD5, BIRC5, RPS6KB1, KIT, HOXA10, PAX6, RARRES1, CDKN1B, AATK, MYC, BCL6, SMAD6, TNF, DUSP2
SOX13	0.0	4.64135176657e-05	-2.24396365067	0.0	PHOX2B
APBB1IP	0.0	0.002895346969	2.10137725192	0.0	PEBP1, HRAS, NRAS, RAP1B, RAP1A, TLN1, PFN1, PFN2, PFN3, PFN4, BRAF, YWHAB, ARAF, VASP, RAF1, KRAS
MAML1	0.0	0.55692551074	-0.0873038064254	5.3288105341	HEYL, RBPJL, GZMB, FCER2, CCND1, RBPJ, GATA3, SMAD3, HES1, MYC, HEY2, HES5, HEY1
MLLT3	0.0	0.000297133767271	-0.990598550168	0.0	EDN1
DLX6	0.0	0.569416553968	0.223968325014	0.0	HAND2
IRF7	0.0	0.0141626641954	-0.783925996801	0.701293456199	IFIH1, TNFSF10, SPG7, DHX36, EIF4EBP2, STAT2, TBK1, ALX1, IFNB1, BANK1, MYD88, IFNA17, IRAK4, TRAF6, IFI35, CHUK, CXCL10, IRF3, IRF1, IRAK1, IFNA2, IRF9, IL6, PURA, SPP1, BST2, ATF4, PTPN11
SIX2	0.0	0.312773681297	0.30803235358	0.0	CDH1, SFRP2, TLX1, GDNF, HOXA2
